Do you have a mobile device with Internet connection?,Do you use the mobile device for your studies?,What type of mobile device do you own?,Gender,How often do you use the mobile device for your studies?,Do you use mobile learning for college studies or self-study?,"If you use mobile learning for college preparation, what is the main reason? (Select all that apply)",Where do you typically use your mobile device for your studies? (Select all that apply),What do you consider as negative features of mobile devices? (Select all that apply),I find mobile learning resources helpful for my studies.,I feel comfortable using mobile devices for educational purposes.,I believe mobile learning enhances my learning experience.,I prefer mobile learning over traditional classroom methods.,I encounter technical difficulties while using mobile learning platforms.,Applications,LMS courses,Other (please specify),Web pages
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.014626305266013185,0.8255612237766964,0.8164964201024725,-0.5412738277492223
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9839744607686411,0.7609839283140638,3.3671126558508035,-0.11997338788858476
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.8527817933593121,-0.26352971977361817,-0.8523963989494505,-0.4035512041728571
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8487911461502359,1.4609577183699098,-0.33411078346565837,0.11716413295776208
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6379250920186212,0.3504263984217237,1.3975108533168497,-0.2753050037021319
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.468095611856585,-0.2943433117503506,-1.0581105099475774,-1.3643227015635262
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.4815513739905624,0.40889701276285434,1.1015139718490905,0.5853186520188686
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.5997208487121709,-0.4625494841260407,-0.7536718830423812,-0.7487430770241426
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4787532140918302,-0.44723094808921793,0.844363471709079,-0.43098144185011245
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.4017485921027099,1.2108007118422996,-0.24881154846021447,-1.683673019711903
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.2438308177308013,0.8968109737655833,1.1241796097106076,0.6350338190268788
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.084632832747115,2.123271105067007,-0.6433903572481898,1.701236792411441
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28332168007524894,-0.9207158860027723,0.42951506724506155,1.7237560251111756
1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5084501007093534,2.0526400357957453,-0.8929598657650835,1.084087496501538
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.03976671427884941,-0.7664197608865713,-2.285109692918366,0.9164397490993778
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.8485931162309648,0.05808053573959723,2.060835745351292,-0.09629586689041335
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18918775268110014,-0.5551646305705271,0.8858198730093336,-1.4180822421273132
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.9125294845768674,-0.6492898374600921,1.825717493387444,0.2421042067935781
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.037956825262317286,0.8656594710185387,0.511315579052278,-1.081318406441925
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6144963692546788,-0.6007068635580487,-0.2840059737072056,0.9631161438536138
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.322125365713111,0.12556406188026065,0.5253565077836285,0.7944478346268087
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15463192457449973,-0.21255715548356005,-0.07379733586610648,-0.8187058911971309
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.9102735336287171,-2.3945235789724615,-1.1951175510154275,-0.5202497078154852
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4671503739950942,-0.053971745260050795,0.7303815456074505,-0.6954520229169683
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.32173061279271936,1.4972361442950273,-1.0927115615110659,-0.41503133060299235
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.40448251798583695,-0.33711753932646726,0.06665296269557146,-0.7042276214378442
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.723983389074972,-0.9606415397753304,-0.14414511160202065,-0.17900987107892805
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-0.3204773974860827,0.20128214391974375,-0.15599084874804328,1.08517538903624
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.28208638769502253,0.4248433851350164,0.17574920718303583,1.379566834714517
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4192936694986344,0.45257678426441555,0.645566912526324,-1.0347581230149983
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.791315865273127,-0.024635944438134532,0.44161107257450805,0.1509899677549661
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.45600575078492606,0.04992993038990158,-0.46056783093833403,0.8599246348117628
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2087022016740292,-0.010678950702896966,-2.2749537215155553,1.008056220503244
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.23085846782865468,-2.3049647949234258,1.6817193611602534,1.192021679096467
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.7158956071829223,0.5545738058967877,0.9779118344855628,-0.10415058892324476
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.945728722696381,1.0281980904800292,-0.37831020096489426,0.6494333058952841
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.43928041810823376,-0.35000930998139657,0.25069311719147547,-0.8278845747568969
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.03425309256433521,0.5011539637599149,-0.5445825062367851,2.3186934937842856
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.209608938916946,-0.7161072173185122,-1.6898573291821877,-1.633569253463018
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.34962730319321106,0.2238728509308742,-0.13810337590101843,1.6286137438418495
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1520081492531038,-0.7776308929812179,-0.5455355343101528,-0.8141601725725242
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0034709337364573,-1.377693094044866,2.5340795215275986,-0.5247950428235781
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.7104706082891026,1.2409876426391746,0.5539875249797676,2.016469234018219
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-2.116143096294511,-1.2328168266183983,0.826317232014528,-1.7261321155667129
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7123516703216586,-0.47403600740164503,-0.17325014496754937,-1.8402974028663934
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2639085944800943,0.31314737663477554,0.3469015921912567,-0.31680008756701666
0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.8060571601995279,-0.4163803229501121,0.3245464511731439,-0.5713890896222391
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26373002423049546,-2.437715933355191,0.2915478583347625,-0.02962646726745716
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.16224039311863261,-0.4814065623530976,-0.12624223690166064,0.3663246727657522
0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.1680690984676998,1.8408229353656054,-1.7646889708358469,0.4124858926853622
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3933239524696077,1.1183303078453828,-0.3382268460432177,0.3021139141555737
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.8965021106453371,-0.9115925170289921,-0.024696253428894668,-0.5905927815784279
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33714110014178783,0.7891674789072327,2.4018965362878992,-0.28741082921262295
0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.303066326560855,-0.1934642488610362,1.3478696790326907,-1.8784647013959852
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.9597025401634856,-0.006825109524993257,2.333962638723327,0.6790073572957775
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5620166584383727,-0.3293495718045213,0.24453516744322665,-0.3489161345739234
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.528744191377142,1.684310633940067,-0.11644407134738165,0.679166590578817
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3513274930669866,-0.07790419260686743,3.0006681134548745,0.8830851677536158
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7384960346971852,2.070259635546869,-1.739073233784599,-1.623109128439848
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2530922792289143,1.2703601886977283,-0.3544572047248157,-1.3802689988420893
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.9210738928793051,0.18035155200163036,-1.4045704924349054,-0.7729557496633935
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7001366902553665,-1.3145784062382924,-0.22765750488041778,-0.24467298948046182
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0116299112950886,-0.30251096183142373,-0.07881524703238096,0.26526568741614964
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.08487719801993555,-1.2028508006138066,-0.7704643349563233,0.11723872481514844
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.49094740925709085,-0.25112057691968837,-1.5185857436333474,1.8674389173556105
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4653856480031704,0.11134349026503261,-0.2978639895061609,0.6941028848570568
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.055565687207145,-1.8756374343338225,0.39280618528219424,-1.1868578441740094
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.873357731794257,-1.3749045380286486,-1.4516080484028386,0.7421890037497447
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.15357478984773032,0.07372224718673745,2.8477709223097447,-0.6032798324386995
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.26309033460166564,-1.030162463003174,0.13054429591955408,0.3426488349450179
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.9309646628396285,-1.2250127722788842,-0.3610822014942931,-0.07148003215272725
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.6104402800150468,0.25162739013148205,-0.9899701817469431,0.23964420187183041
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0753828045211904,0.7185597329262642,-1.0924848481695422,-0.09657870047581774
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.2205536824569594,0.7191358592180039,-0.35748264013293196,0.16697009462963053
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5856550080985677,-1.3692731709977015,0.37795216460059483,-1.115105758205192
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.9007574086449536,-0.5208088903427984,1.1944863409017847,0.5785918536761431
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9368916574376618,-0.3267590839056022,0.6257018961162517,-0.8357971047233884
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.2234767239486118,0.12136570483218352,1.1882812186144451,-0.8999238618226094
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.28765695646935274,1.365419793692271,0.7757738821430812,0.04293138822687466
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.47187211651921795,1.9097004156917419,-0.429127916885597,-0.16534486837418352
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.33116183731047794,0.12893717124921117,-0.0813034129866862,-0.880905446708726
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.3921461833279047,-0.1964851767331785,1.5438604744618842,0.6678124444346512
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.9804216459791046,0.4140661667844614,-1.1463307682696662,-1.4176082362680265
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3194570160203594,1.3017727836886286,1.4504573540466779,0.08476832965227904
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5371708225255785,0.34071076913127524,0.4671633587082438,0.004698172539678335
0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5869765498495684,-1.7012736758477212,2.032482154107351,0.8765496549295418
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5765941260229898,1.3487676175616337,1.076973142599279,1.268944773833238
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.4375094395606045,0.4469615767177337,-0.5887639530147541,1.349389842206285
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.014947322609783145,-1.5374023909502075,0.7306887306656391,-0.4254651600554733
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.848449617578153,0.5653181893654757,-0.9512845122355015,0.4929554878633918
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011637640066028713,-1.6994368479050248,1.2781235425339734,0.9185027943664551
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.1030026135807371,1.4237732289352396,-0.024391071535073784,0.16755370536987246
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.9102759163635286,0.3367224138712209,-0.5105642483456686,1.4286326424150808
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2825808102172485,1.1018384157674277,1.3539904257006117,-0.5084614299768013
1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5576756587023892,-0.5304674237498529,-0.3714833749301367,-1.1284830849940772
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0064260438425714,0.18082971812893953,0.3190381486812854,0.6004613382116606
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7062591409959437,0.8510470127917011,0.06259469595022787,-1.7462929537650886
1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4942895000538059,-0.47132221695938387,-1.725923967117543,0.4344230000309139
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.003665289334576222,1.1643529042803686,0.8624858363165827,1.0213846854386743
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.1090522866452521,0.04965530681975808,-0.1661003292510861,1.494511286692151
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.9384207668896513,-0.945494912568058,-0.5870536472116472,-0.7232335060557561
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9039362788318945,0.4929552258796863,0.2697668478879696,-0.5636848780460144
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5938926391092751,-0.6388648602718541,1.6793567088352799,0.46548924488656007
1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5952568267576778,0.5858385395333808,0.5999615474314999,0.8272473076666098
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.19503632503128815,1.2662313507654817,-1.5267683134213426,-1.8199030827290703
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6142178402610613,1.8444271882427785,-1.3929808561364707,0.7794977271710865
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.051399337077512,0.7741867476658572,2.5964617039201463,1.4734913254636672
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5956750826191213,1.620641706296857,-0.646467125355361,-1.9811338697978749
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.6010992460853197,1.1549251806049439,1.025232175755581,0.7834849386332032
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0027947073829815,0.22131636940027033,-0.25547685608182835,-1.8879004600099287
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-0.6231144899082468,0.3897670541255051,-0.9640935392854808,-0.11696449508455443
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.06059698624249898,-1.2317269883960087,-0.7964598371693946,1.3407589739578007
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5861623077775451,0.5389543844038859,1.8485974797080398,1.3036211473340549
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.04898919166842179,-0.2688725453467851,-1.2006204118788135,1.825895332648042
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.886068130702846,-0.6612648557436817,1.7317627497409103,0.4781843925295182
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.2540421930084079,1.199653140407316,0.4959286289298169,0.6185478969990353
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.1221306287583062,1.0942795239172391,0.6885795613557988,-0.03881019475027196
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4087270662587566,0.3298239601678354,-0.023847094473708072,0.09612406403059501
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.816424760201103,0.0064210884992725575,0.32502030857797604,0.05626562191072494
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.958805759060056,0.33620238060618834,-0.19924522349707952,0.1640242648539039
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2295696786972158,-2.0129180180276385,0.3727183790730239,0.42382757651251085
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5620962017521224,0.13163450848940322,0.2759484305545876,0.7433256214780531
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4217006193171262,0.5081138908887706,0.7818189580832088,0.2624135690582369
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.9391420170201651,-0.9148917122462031,2.073819618459378,0.6277381877636816
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.2871205279754947,1.2617215372046322,-0.4990804499831964,-0.8794030354560405
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5583182541123803,-1.0177377272090498,1.7254405832751722,1.818571710239156
0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.9035298919794269,0.40474588832879743,1.3907537314674028,-0.8136870735268856
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09318783977358366,-0.02171737384238632,0.09394443823025993,-0.8712537742426498
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3857682957997726,-1.7848902963258158,0.6078272605115993,0.20737568508210988
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.35050752678563746,-1.319567911912334,1.5639129562225507,-0.4368113065152982
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.684334114077709,-0.30599468301619903,-2.1064784429126453,0.43258786966995266
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5955922767946584,-0.42212781962041684,-0.4035406139382658,-0.8710206370362404
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4659254158582318,1.6669172516414126,-0.27041174253299566,1.0892725567649302
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5608878380906563,0.82463729548685,1.4411641080930102,-0.31708876420639065
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.6108242089985856,-0.19059830613793421,1.8438562004659471,-0.04618431140172517
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0220868888526347,-0.08364745667000117,-0.5084253062647547,1.0198866380719187
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8556501692705967,-1.9805758371513906,-0.30170039788381403,-0.22591707269108552
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.9247214243726896,-0.6234485411226663,0.41946167303731396,-1.8891200652296503
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.12251455385667473,-1.313351420686262,-0.19569505041693455,1.0487628014272898
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.2872385790623858,-0.9019605619449602,-0.5144075975325925,-1.0832764734056866
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.834104494494914,0.835316521933008,-1.680953236933239,1.6120802036299395
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3632979595505505,0.22531038232782072,-0.03371246985547387,0.7296150673968135
0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.1362407236207082,-0.8462844670061102,0.17264631769165928,0.3022257922492669
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9939842525634414,0.36810282351810064,1.674841010338339,0.12847438632434416
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.4024319539142045,-1.1162397701570486,1.4098419880076536,0.29264248036010243
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2221886150278767,0.11215207485366907,-0.9329785026019644,1.0025790990958074
